"Inst Time","Flow (gpm)"
09/15/2018 08:20 PM,.0367247983813286
09/15/2018 08:25 PM,.0331579372286797
09/15/2018 08:30 PM,.0266776494681835
09/15/2018 08:35 PM,.0343220606446266
09/15/2018 08:40 PM,.0379631035029888
09/15/2018 08:45 PM,.0355114005506039
09/15/2018 08:50 PM,.0367247983813286
09/15/2018 08:55 PM,.0355114005506039
09/15/2018 09:00 PM,.0379631035029888
09/15/2018 09:05 PM,.0367247983813286
09/15/2018 09:10 PM,.0355114005506039
09/15/2018 09:15 PM,.0309025812894106
09/15/2018 09:20 PM,.0298109780997038
09/15/2018 09:25 PM,.0343220606446266
09/15/2018 09:30 PM,.0367247983813286
09/15/2018 09:35 PM,.0355114005506039
09/15/2018 09:40 PM,.0287425797432661
09/15/2018 09:45 PM,.0320181734859943
09/15/2018 09:50 PM,.0298109780997038
09/15/2018 09:55 PM,.0331579372286797
09/15/2018 10:00 PM,.0405151471495628
09/15/2018 10:05 PM,.0392264947295189
09/15/2018 10:10 PM,.0473443791270256
09/15/2018 10:15 PM,.0459267422556877
09/15/2018 10:20 PM,.0473443791270256
09/15/2018 10:25 PM,.0532807074487209
09/15/2018 10:30 PM,.056409802287817
09/15/2018 10:35 PM,.056409802287817
09/15/2018 10:40 PM,.0756133124232292
09/15/2018 10:45 PM,.0629983618855476
09/15/2018 10:50 PM,.0502596236765385
09/15/2018 10:55 PM,.0405151471495628
09/15/2018 11:00 PM,.0418299920856953
09/15/2018 11:05 PM,.0392264947295189
09/15/2018 11:10 PM,.0367247983813286
09/15/2018 11:15 PM,.0298109780997038
09/15/2018 11:20 PM,.0298109780997038
09/15/2018 11:25 PM,.0331579372286797
09/15/2018 11:30 PM,.022824527695775
09/15/2018 11:35 PM,.0266776494681835
09/15/2018 11:40 PM,.0193312857300043
09/15/2018 11:45 PM,.0169390682131052
09/15/2018 11:50 PM,.0201716013252735
09/15/2018 11:55 PM,.0247056502848864
09/16/2018 12:00 AM,.022824527695775
09/16/2018 12:05 AM,.0487891621887684
09/16/2018 12:10 AM,.059649184346199
09/16/2018 12:15 AM,.0794768556952477
09/16/2018 12:20 AM,.149366840720177
09/16/2018 12:25 AM,.243750676512718
09/16/2018 12:30 AM,.352822333574295
09/16/2018 12:35 AM,.807476222515106
09/16/2018 12:40 AM,1.0240638256073
09/16/2018 12:45 AM,1.03338313102722
09/16/2018 12:50 AM,1.32646238803864
09/16/2018 12:55 AM,1.50756049156189
09/16/2018 01:00 AM,1.28337454795837
09/16/2018 01:05 AM,1.11959505081177
09/16/2018 01:10 AM,.960255146026611
09/16/2018 01:15 AM,.924907088279724
09/16/2018 01:20 AM,.699602663516998
09/16/2018 01:25 AM,.581041395664215
09/16/2018 01:30 AM,.481446921825409
09/16/2018 01:35 AM,.41409832239151
09/16/2018 01:40 AM,.372583746910095
09/16/2018 01:45 AM,.36262109875679
09/16/2018 01:50 AM,.284448623657227
09/16/2018 01:55 AM,.247648760676384
09/16/2018 02:00 AM,.224819257855415
09/16/2018 02:05 AM,.186397075653076
09/16/2018 02:10 AM,.189709663391113
09/16/2018 02:15 AM,.176669642329216
09/16/2018 02:20 AM,.146504387259483
09/16/2018 02:25 AM,.130029678344727
09/16/2018 02:30 AM,.130029678344727
09/16/2018 02:35 AM,.130029678344727
09/16/2018 02:40 AM,.243750676512718
09/16/2018 02:45 AM,2.1968457698822
09/16/2018 02:50 AM,4.75729656219482
09/16/2018 02:55 AM,8.468186378479
09/16/2018 03:00 AM,7.24844932556152
09/16/2018 03:05 AM,5.22010469436646
09/16/2018 03:10 AM,3.64151740074158
09/16/2018 03:15 AM,2.39427638053894
09/16/2018 03:20 AM,1.77999246120453
09/16/2018 03:25 AM,1.30480718612671
09/16/2018 03:30 AM,1.10980916023254
09/16/2018 03:35 AM,.951338648796082
09/16/2018 03:40 AM,.775692045688629
09/16/2018 03:45 AM,.744685649871826
09/16/2018 03:50 AM,.848303318023682
09/16/2018 03:55 AM,.807476222515106
09/16/2018 04:00 AM,.760092616081238
09/16/2018 04:05 AM,.73704981803894
09/16/2018 04:10 AM,.864976584911346
09/16/2018 04:15 AM,1.61568152904511
09/16/2018 04:20 AM,1.43799495697021
09/16/2018 04:25 AM,1.48414528369904
09/16/2018 04:30 AM,1.40395665168762
09/16/2018 04:35 AM,1.35934376716614
09/16/2018 04:40 AM,1.11959505081177
09/16/2018 04:45 AM,.898922562599182
09/16/2018 04:50 AM,.760092616081238
09/16/2018 04:55 AM,.561498165130615
09/16/2018 05:00 AM,.499258428812027
09/16/2018 05:05 AM,.403467506170273
09/16/2018 05:10 AM,.38783997297287
09/16/2018 05:15 AM,.347981363534927
09/16/2018 05:20 AM,8.1032075881958
09/16/2018 05:25 AM,32.1381034851074
09/16/2018 05:30 AM,36.3869667053223
09/16/2018 05:35 AM,19.0344638824463
09/16/2018 05:40 AM,14.2330436706543
09/16/2018 05:45 AM,9.9530029296875
09/16/2018 05:50 AM,9.15704917907715
09/16/2018 05:55 AM,6.47949409484863
09/16/2018 06:00 AM,14.0492925643921
09/16/2018 06:05 AM,21.0796051025391
09/16/2018 06:10 AM,17.7409934997559
09/16/2018 06:15 AM,16.9605388641357
09/16/2018 06:20 AM,28.2058753967285
09/16/2018 06:25 AM,12.0392169952393
09/16/2018 06:30 AM,6.28136682510376
09/16/2018 06:35 AM,3.68189597129822
09/16/2018 06:40 AM,2.40989184379578
09/16/2018 06:45 AM,1.72840178012848
09/16/2018 06:50 AM,1.21004772186279
09/16/2018 06:55 AM,.987293660640717
09/16/2018 07:00 AM,.775692045688629
09/16/2018 07:05 AM,.614526510238647
09/16/2018 07:10 AM,.536067128181458
09/16/2018 07:15 AM,.493278592824936
09/16/2018 07:20 AM,.367581874132156
09/16/2018 07:25 AM,.288729637861252
09/16/2018 07:30 AM,.263621747493744
09/16/2018 07:35 AM,.217504903674126
09/16/2018 07:40 AM,.213903829455376
09/16/2018 07:45 AM,.186397075653076
09/16/2018 07:50 AM,.221144706010818
09/16/2018 07:55 AM,.161157593131065
09/16/2018 08:00 AM,.155194893479347
09/16/2018 08:05 AM,.161157593131065
09/16/2018 08:10 AM,.132692396640778
09/16/2018 08:15 AM,.10286845266819
09/16/2018 08:20 AM,.1005894318223
09/16/2018 08:25 AM,.0854946374893188
09/16/2018 08:30 AM,.12480241805315
09/16/2018 08:35 AM,8.77412223815918
09/16/2018 08:40 AM,7.4023756980896
09/16/2018 08:45 AM,4.23164558410645
09/16/2018 08:50 AM,3.14107418060303
09/16/2018 08:55 AM,2.61857891082764
09/16/2018 09:00 AM,2.05195260047913
09/16/2018 09:05 AM,1.33736836910248
09/16/2018 09:10 AM,1.25162374973297
09/16/2018 09:15 AM,.898922562599182
09/16/2018 09:20 AM,.752365112304688
09/16/2018 09:25 AM,.487339228391647
09/16/2018 09:30 AM,.441411048173904
09/16/2018 09:35 AM,.372583746910095
09/16/2018 09:40 AM,.284448623657227
09/16/2018 09:45 AM,.217504903674126
09/16/2018 09:50 AM,.186397075653076
09/16/2018 09:55 AM,.130029678344727
09/16/2018 10:00 AM,.13811831176281
09/16/2018 10:05 AM,.117203451693058
09/16/2018 10:10 AM,.0917806401848793
09/16/2018 10:15 AM,.0718652680516243
09/16/2018 10:20 AM,.0459267422556877
09/16/2018 10:25 AM,.0459267422556877
09/16/2018 10:30 AM,.0331579372286797
09/16/2018 10:35 AM,.0309025812894106
09/16/2018 10:40 AM,.0247056502848864
09/16/2018 10:45 AM,.0210337806493044
09/16/2018 10:50 AM,.0185121763497591
09/16/2018 10:55 AM,.022824527695775
09/16/2018 11:00 AM,.0193312857300043
09/16/2018 11:05 AM,.0154501544311643
09/16/2018 11:10 AM,.0154501544311643
09/16/2018 11:15 AM,.0127178523689508
09/16/2018 11:20 AM,.0114710899069905
09/16/2018 11:25 AM,.00770578533411026
09/16/2018 11:30 AM,.00480923801660538
09/16/2018 11:35 AM,.00480923801660538
09/16/2018 11:40 AM,.00446153664961457
09/16/2018 11:45 AM,.00381294940598309
09/16/2018 11:50 AM,.45830899477005
09/16/2018 11:55 AM,62.2246131896973
09/16/2018 12:00 PM,22.3317260742188
09/16/2018 12:05 PM,10.2524929046631
09/16/2018 12:10 PM,6.19761276245117
09/16/2018 12:15 PM,5.17014503479004
09/16/2018 12:20 PM,13.1961259841919
09/16/2018 12:25 PM,7.77986001968384
09/16/2018 12:30 PM,4.50122356414795
09/16/2018 12:35 PM,2.9604768753051802
09/16/2018 12:40 PM,2.40989184379578
09/16/2018 12:45 PM,1.64033508300781
09/16/2018 12:50 PM,1.33736836910248
09/16/2018 12:55 PM,.82366281747818
09/16/2018 01:00 PM,.587646424770355
09/16/2018 01:05 PM,.38783997297287
09/16/2018 01:10 PM,.324394255876541
09/16/2018 01:15 PM,.217504903674126
09/16/2018 01:20 PM,.16725942492485
09/16/2018 01:25 PM,.130029678344727
09/16/2018 01:30 PM,.0939365476369858
09/16/2018 01:35 PM,.0756133124232292
09/16/2018 01:40 PM,.0700350925326347
09/16/2018 01:45 PM,.0502596236765385
09/16/2018 01:50 PM,.0418299920856953
09/16/2018 01:55 PM,.0309025812894106
09/16/2018 02:00 PM,.0320181734859943
09/16/2018 02:05 PM,.0219180230051279
09/16/2018 02:10 PM,.0177149958908558
09/16/2018 02:15 PM,.0193312857300043
09/16/2018 02:20 PM,.0185121763497591
09/16/2018 02:25 PM,.0147363534197211
09/16/2018 02:30 PM,.0120848612859845
09/16/2018 02:35 PM,.00974597502499819
09/16/2018 02:40 PM,.00770578533411026
09/16/2018 02:45 PM,.00517294881865382
09/16/2018 02:50 PM,.00446153664961457
09/16/2018 02:55 PM,.00381294940598309
09/16/2018 03:00 PM,.0035117173101753
09/16/2018 03:05 PM,.00295383459888399
09/16/2018 03:10 PM,.00245341495610774
09/16/2018 03:15 PM,.0022241692058742
09/16/2018 03:20 PM,.00180599675513804
09/16/2018 03:25 PM,.00200846209190786
09/16/2018 03:30 PM,.00180599675513804
09/16/2018 03:35 PM,.00161647109780461
09/16/2018 03:40 PM,.00143948069307953
09/16/2018 03:45 PM,.00127491040620953
09/16/2018 03:50 PM,.00180599675513804
09/16/2018 03:55 PM,.000851857766974717
09/16/2018 04:00 PM,.000851857766974717
09/16/2018 04:05 PM,.000733210530597717
09/16/2018 04:10 PM,.000851857766974717
09/16/2018 04:15 PM,.000851857766974717
09/16/2018 04:20 PM,.000625270011369139
09/16/2018 04:25 PM,.000625270011369139
09/16/2018 04:30 PM,.000527604366652668
09/16/2018 04:35 PM,.000851857766974717
09/16/2018 04:40 PM,.000439841125626117
09/16/2018 04:45 PM,.000439841125626117
09/16/2018 04:50 PM,.000439841125626117
09/16/2018 04:55 PM,.000439841125626117
09/16/2018 05:00 PM,.000439841125626117
09/16/2018 05:05 PM,.000361596175935119
09/16/2018 05:10 PM,.000292436103336513
09/16/2018 05:15 PM,.000439841125626117
09/16/2018 05:20 PM,.000232027436140925
09/16/2018 05:25 PM,.000179901195224375
09/16/2018 05:30 PM,.000361596175935119
09/16/2018 05:35 PM,.000232027436140925
09/16/2018 05:40 PM,.000135611437144689
09/16/2018 05:45 PM,.000135611437144689
09/16/2018 05:50 PM,.000135611437144689
09/16/2018 05:55 PM,.0000986908635240979
09/16/2018 06:00 PM,.0000986908635240979
09/16/2018 06:05 PM,.0000686320054228418
09/16/2018 06:10 PM,.0000686320054228418
09/16/2018 06:15 PM,.0000686320054228418
09/16/2018 06:20 PM,.0000449459839728661
09/16/2018 06:25 PM,.0000449459839728661
09/16/2018 06:30 PM,.000027054367819801
09/16/2018 06:35 PM,.000027054367819801
09/16/2018 06:40 PM,0
09/16/2018 06:45 PM,0
09/16/2018 06:50 PM,0
09/16/2018 06:55 PM,0
09/16/2018 07:00 PM,0
09/16/2018 07:05 PM,0
09/16/2018 07:10 PM,0
09/16/2018 07:15 PM,0
09/16/2018 07:20 PM,0
09/16/2018 07:25 PM,0
09/16/2018 07:30 PM,0
09/16/2018 07:35 PM,0
09/16/2018 07:40 PM,.00000616258557784022
09/16/2018 07:45 PM,.00000616258557784022
09/16/2018 07:50 PM,.00000172768739048479
09/16/2018 07:55 PM,0
09/16/2018 08:00 PM,.000000122298743576721
09/16/2018 08:05 PM,.00000172768739048479
09/16/2018 08:10 PM,0
09/16/2018 08:15 PM,.000000122298743576721
09/16/2018 08:20 PM,0
09/16/2018 08:25 PM,0
09/16/2018 08:30 PM,.000000122298743576721
09/16/2018 08:35 PM,0
09/16/2018 08:40 PM,0
09/16/2018 08:45 PM,0
09/16/2018 08:50 PM,0
09/16/2018 08:55 PM,0
09/16/2018 09:00 PM,0
09/16/2018 09:05 PM,0
09/16/2018 09:10 PM,0
09/16/2018 09:15 PM,0
09/16/2018 09:20 PM,0
09/16/2018 09:25 PM,0
09/16/2018 09:30 PM,0
09/16/2018 09:35 PM,0
09/16/2018 09:40 PM,0
09/16/2018 09:45 PM,0
09/16/2018 09:50 PM,0
09/16/2018 09:55 PM,0
09/16/2018 10:00 PM,0
09/16/2018 10:05 PM,0
09/16/2018 10:10 PM,0
09/16/2018 10:15 PM,0
09/16/2018 10:20 PM,0
09/16/2018 10:25 PM,0
09/16/2018 10:30 PM,0
09/16/2018 10:35 PM,0
09/16/2018 10:40 PM,0
09/16/2018 10:45 PM,0
09/16/2018 10:50 PM,0
09/16/2018 10:55 PM,0
09/16/2018 11:00 PM,0
09/16/2018 11:05 PM,0
09/16/2018 11:10 PM,0
09/16/2018 11:15 PM,0
09/16/2018 11:20 PM,0
09/16/2018 11:25 PM,0
09/16/2018 11:30 PM,0
09/16/2018 11:35 PM,0
09/16/2018 11:40 PM,0
09/16/2018 11:45 PM,0
09/16/2018 11:50 PM,0
09/16/2018 11:55 PM,0
09/17/2018 12:00 AM,0
09/17/2018 12:05 AM,0
09/17/2018 12:10 AM,0
09/17/2018 12:15 AM,0
09/17/2018 12:20 AM,0
09/17/2018 12:25 AM,0
09/17/2018 12:30 AM,0
09/17/2018 12:35 AM,0
09/17/2018 12:40 AM,0
09/17/2018 12:45 AM,0
09/17/2018 12:50 AM,0
09/17/2018 12:55 AM,0
09/17/2018 01:00 AM,0
09/17/2018 01:05 AM,0
09/17/2018 01:10 AM,0
09/17/2018 01:15 AM,0
09/17/2018 01:20 AM,0
09/17/2018 01:25 AM,0
09/17/2018 01:30 AM,0
09/17/2018 01:35 AM,0
09/17/2018 01:40 AM,0
09/17/2018 01:45 AM,0
09/17/2018 01:50 AM,0
09/17/2018 01:55 AM,0
09/17/2018 02:00 AM,0
09/17/2018 02:05 AM,0
09/17/2018 02:10 AM,0
09/17/2018 02:15 AM,0
09/17/2018 02:20 AM,0
09/17/2018 02:25 AM,0
09/17/2018 02:30 AM,0
09/17/2018 02:35 AM,0
09/17/2018 02:40 AM,0
09/17/2018 02:45 AM,0
09/17/2018 02:50 AM,0
09/17/2018 02:55 AM,0
09/17/2018 03:00 AM,0
09/17/2018 03:05 AM,0
09/17/2018 03:10 AM,0
09/17/2018 03:15 AM,0
09/17/2018 03:20 AM,0
09/17/2018 03:25 AM,0
09/17/2018 03:30 AM,0
09/17/2018 03:35 AM,0
09/17/2018 03:40 AM,0
09/17/2018 03:45 AM,0
09/17/2018 03:50 AM,0
09/17/2018 03:55 AM,0
09/17/2018 04:00 AM,0
09/17/2018 04:05 AM,0
09/17/2018 04:10 AM,0
09/17/2018 04:15 AM,0
09/17/2018 04:20 AM,0
09/17/2018 04:25 AM,0
09/17/2018 04:30 AM,0
09/17/2018 04:35 AM,0
09/17/2018 04:40 AM,0
09/17/2018 04:45 AM,0
09/17/2018 04:50 AM,0
09/17/2018 04:55 AM,0
09/17/2018 05:00 AM,0
09/17/2018 05:05 AM,0
09/17/2018 05:10 AM,0
09/17/2018 05:15 AM,0
09/17/2018 05:20 AM,0
09/17/2018 05:25 AM,.000625270011369139
09/17/2018 05:30 AM,.00446153664961457
09/17/2018 05:35 AM,.00920856930315495
09/17/2018 05:40 AM,.0108770094811916
09/17/2018 05:45 AM,.0108770094811916
09/17/2018 05:50 AM,.0193312857300043
09/17/2018 05:55 AM,.0147363534197211
09/17/2018 06:00 AM,.0140433823689818
09/17/2018 06:05 AM,.0193312857300043
09/17/2018 06:10 AM,.0177149958908558
09/17/2018 06:15 AM,.0177149958908558
09/17/2018 06:20 AM,.022824527695775
09/17/2018 06:25 AM,.0247056502848864
09/17/2018 06:30 AM,.0320181734859943
09/17/2018 06:35 AM,.0392264947295189
09/17/2018 06:40 AM,.0580161884427071
09/17/2018 06:45 AM,.0737242624163628
09/17/2018 06:50 AM,.0875598415732384
09/17/2018 06:55 AM,.12480241805315
09/17/2018 07:00 AM,.112298935651779
09/17/2018 07:05 AM,.119703710079193
09/17/2018 07:10 AM,.109894379973412
09/17/2018 07:15 AM,.117203451693058
09/17/2018 07:20 AM,.1005894318223
09/17/2018 07:25 AM,.0939365476369858
09/17/2018 07:30 AM,.0875598415732384
09/17/2018 07:35 AM,.0756133124232292
09/17/2018 07:40 AM,.0682335719466209
09/17/2018 07:45 AM,.0647148713469505
09/17/2018 07:50 AM,.0629983618855476
09/17/2018 07:55 AM,.0532807074487209
09/17/2018 08:00 AM,.0445352457463741
09/17/2018 08:05 AM,.0459267422556877
09/17/2018 08:10 AM,.0367247983813286
09/17/2018 08:15 AM,.0343220606446266
09/17/2018 08:20 AM,.0298109780997038
09/17/2018 08:25 AM,.0309025812894106
09/17/2018 08:30 AM,.0256801284849644
09/17/2018 08:35 AM,.022824527695775
09/17/2018 08:40 AM,.0193312857300043
09/17/2018 08:45 AM,.0169390682131052
09/17/2018 08:50 AM,.0169390682131052
09/17/2018 08:55 AM,.0161841902881861
09/17/2018 09:00 AM,.0154501544311643
09/17/2018 09:05 AM,.0147363534197211
09/17/2018 09:10 AM,.0108770094811916
09/17/2018 09:15 AM,.00920856930315495
09/17/2018 09:20 AM,.00868960190564394
09/17/2018 09:25 AM,.00724074430763721
09/17/2018 09:30 AM,.00724074430763721
09/17/2018 09:35 AM,.00517294881865382
09/17/2018 09:40 AM,.00636291736736894
09/17/2018 09:45 AM,.00517294881865382
09/17/2018 09:50 AM,.00412940327078104
09/17/2018 09:55 AM,.00412940327078104
09/17/2018 10:00 AM,.00269649154506624
09/17/2018 10:05 AM,.00200846209190786
09/17/2018 10:10 AM,.00245341495610774
09/17/2018 10:15 AM,.00180599675513804
09/17/2018 10:20 AM,.00127491040620953
09/17/2018 10:25 AM,.00143948069307953
09/17/2018 10:30 AM,.000981430639512837
09/17/2018 10:35 AM,.000981430639512837
09/17/2018 10:40 AM,.000733210530597717
09/17/2018 10:45 AM,.000851857766974717
09/17/2018 10:50 AM,.000625270011369139
09/17/2018 10:55 AM,.000625270011369139
09/17/2018 11:00 AM,.000625270011369139
09/17/2018 11:05 AM,.000527604366652668
09/17/2018 11:10 AM,.000439841125626117
09/17/2018 11:15 AM,.000439841125626117
09/17/2018 11:20 AM,.000361596175935119
09/17/2018 11:25 AM,.000292436103336513
09/17/2018 11:30 AM,.000361596175935119
09/17/2018 11:35 AM,.000527604366652668
09/17/2018 11:40 AM,.000527604366652668
09/17/2018 11:45 AM,.000439841125626117
09/17/2018 11:50 AM,.000733210530597717
09/17/2018 11:55 AM,.000625270011369139
09/17/2018 12:00 PM,.000527604366652668
09/17/2018 12:05 PM,.000625270011369139
09/17/2018 12:10 PM,.000733210530597717
09/17/2018 12:15 PM,.000851857766974717
09/17/2018 12:20 PM,.000851857766974717
09/17/2018 12:25 PM,.00112233636900783
09/17/2018 12:30 PM,.00143948069307953
09/17/2018 12:35 PM,.00200846209190786
09/17/2018 12:40 PM,.00161647109780461
09/17/2018 12:45 PM,.0022241692058742
09/17/2018 12:50 PM,.00180599675513804
09/17/2018 12:55 PM,.00127491040620953
09/17/2018 01:00 PM,.00127491040620953
09/17/2018 01:05 PM,.00143948069307953
09/17/2018 01:10 PM,.00127491040620953
09/17/2018 01:15 PM,.00143948069307953
09/17/2018 01:20 PM,.00143948069307953
09/17/2018 01:25 PM,.00127491040620953
09/17/2018 01:30 PM,.00112233636900783
09/17/2018 01:35 PM,.00127491040620953
09/17/2018 01:40 PM,.00161647109780461
09/17/2018 01:45 PM,.00143948069307953
09/17/2018 01:50 PM,.00143948069307953
09/17/2018 01:55 PM,.00161647109780461
09/17/2018 02:00 PM,.00161647109780461
09/17/2018 02:05 PM,.00161647109780461
09/17/2018 02:10 PM,.00180599675513804
09/17/2018 02:15 PM,.00161647109780461
09/17/2018 02:20 PM,.00180599675513804
09/17/2018 02:25 PM,.00180599675513804
09/17/2018 02:30 PM,.00245341495610774
09/17/2018 02:35 PM,.00180599675513804
09/17/2018 02:40 PM,.00200846209190786
09/17/2018 02:45 PM,.00269649154506624
09/17/2018 02:50 PM,.00180599675513804
09/17/2018 02:55 PM,.0022241692058742
09/17/2018 03:00 PM,.00200846209190786
09/17/2018 03:05 PM,.00180599675513804
09/17/2018 03:10 PM,.00200846209190786
09/17/2018 03:15 PM,.00180599675513804
09/17/2018 03:20 PM,.00200846209190786
09/17/2018 03:25 PM,.00200846209190786
09/17/2018 03:30 PM,.00161647109780461
09/17/2018 03:35 PM,.00127491040620953
09/17/2018 03:40 PM,.00180599675513804
09/17/2018 03:45 PM,.00143948069307953
09/17/2018 03:50 PM,.00180599675513804
09/17/2018 03:55 PM,.00200846209190786
09/17/2018 04:00 PM,.00200846209190786
09/17/2018 04:05 PM,.0022241692058742
09/17/2018 04:10 PM,.00161647109780461
09/17/2018 04:15 PM,.00200846209190786
09/17/2018 04:20 PM,.00161647109780461
09/17/2018 04:25 PM,.00143948069307953
09/17/2018 04:30 PM,.00161647109780461
09/17/2018 04:35 PM,.00180599675513804
09/17/2018 04:40 PM,.00143948069307953
09/17/2018 04:45 PM,.00127491040620953
09/17/2018 04:50 PM,.00127491040620953
09/17/2018 04:55 PM,.00112233636900783
09/17/2018 05:00 PM,.00127491040620953
09/17/2018 05:05 PM,.00127491040620953
09/17/2018 05:10 PM,.00112233636900783
09/17/2018 05:15 PM,.00143948069307953
09/17/2018 05:20 PM,.00112233636900783
09/17/2018 05:25 PM,.00127491040620953
09/17/2018 05:30 PM,.00143948069307953
09/17/2018 05:35 PM,.00143948069307953
09/17/2018 05:40 PM,.00161647109780461
09/17/2018 05:45 PM,.00161647109780461
09/17/2018 05:50 PM,.00127491040620953
09/17/2018 05:55 PM,.00112233636900783
09/17/2018 06:00 PM,.000981430639512837
09/17/2018 06:05 PM,.000851857766974717
09/17/2018 06:10 PM,.000851857766974717
09/17/2018 06:15 PM,.000733210530597717
09/17/2018 06:20 PM,.000851857766974717
09/17/2018 06:25 PM,.000851857766974717
09/17/2018 06:30 PM,.00112233636900783
09/17/2018 06:35 PM,.00112233636900783
09/17/2018 06:40 PM,.00161647109780461
09/17/2018 06:45 PM,.00127491040620953
09/17/2018 06:50 PM,.00127491040620953
09/17/2018 06:55 PM,.00112233636900783
09/17/2018 07:00 PM,.00127491040620953
09/17/2018 07:05 PM,.00112233636900783
09/17/2018 07:10 PM,.00127491040620953
09/17/2018 07:15 PM,.000851857766974717
09/17/2018 07:20 PM,.000981430639512837
09/17/2018 07:25 PM,.000851857766974717
09/17/2018 07:30 PM,.000733210530597717
09/17/2018 07:35 PM,.000733210530597717
09/17/2018 07:40 PM,.000733210530597717
09/17/2018 07:45 PM,.000733210530597717
09/17/2018 07:50 PM,.000981430639512837
09/17/2018 07:55 PM,.000851857766974717
09/17/2018 08:00 PM,.000527604366652668
09/17/2018 08:05 PM,.000361596175935119
09/17/2018 08:10 PM,.000232027436140925
09/17/2018 08:15 PM,.000439841125626117
09/17/2018 08:20 PM,.000232027436140925
09/17/2018 08:25 PM,.000232027436140925
09/17/2018 08:30 PM,.000179901195224375
09/17/2018 08:35 PM,.000292436103336513
09/17/2018 08:40 PM,.000292436103336513
09/17/2018 08:45 PM,.000135611437144689
09/17/2018 08:50 PM,.000135611437144689
09/17/2018 08:55 PM,.000135611437144689
09/17/2018 09:00 PM,.000179901195224375
09/17/2018 09:05 PM,.000179901195224375
09/17/2018 09:10 PM,.000135611437144689
09/17/2018 09:15 PM,.0000449459839728661
09/17/2018 09:20 PM,.0000449459839728661
09/17/2018 09:25 PM,.000135611437144689
09/17/2018 09:30 PM,.0000449459839728661
09/17/2018 09:35 PM,.0000686320054228418
09/17/2018 09:40 PM,.0000986908635240979
09/17/2018 09:45 PM,.0000143501611091779
09/17/2018 09:50 PM,.000027054367819801
09/17/2018 09:55 PM,.00000172768739048479
09/17/2018 10:00 PM,.000027054367819801
09/17/2018 10:05 PM,.0000143501611091779
09/17/2018 10:10 PM,.0000143501611091779
09/17/2018 10:15 PM,0
09/17/2018 10:20 PM,.000027054367819801
09/17/2018 10:25 PM,.0000143501611091779
09/17/2018 10:30 PM,.0000143501611091779
09/17/2018 10:35 PM,.00000172768739048479
09/17/2018 10:40 PM,.00000616258557784022
09/17/2018 10:45 PM,.00000616258557784022
09/17/2018 10:50 PM,.00000172768739048479
09/17/2018 10:55 PM,.0000143501611091779
09/17/2018 11:00 PM,.000000122298743576721
09/17/2018 11:05 PM,.00000172768739048479
09/17/2018 11:10 PM,0
09/17/2018 11:15 PM,0
09/17/2018 11:20 PM,0
09/17/2018 11:25 PM,.000000122298743576721
09/17/2018 11:30 PM,0
09/17/2018 11:35 PM,.000000122298743576721
09/17/2018 11:40 PM,0
09/17/2018 11:45 PM,.000000122298743576721
09/17/2018 11:50 PM,0
09/17/2018 11:55 PM,0
09/18/2018 12:00 AM,0
09/18/2018 12:05 AM,0
09/18/2018 12:10 AM,0
09/18/2018 12:15 AM,0
09/18/2018 12:20 AM,0
09/18/2018 12:25 AM,0
09/18/2018 12:30 AM,0
09/18/2018 12:35 AM,0
09/18/2018 12:40 AM,0
09/18/2018 12:45 AM,0
09/18/2018 12:50 AM,0
09/18/2018 12:55 AM,0
09/18/2018 01:00 AM,0
09/18/2018 01:05 AM,0
09/18/2018 01:10 AM,0
09/18/2018 01:15 AM,0
09/18/2018 01:20 AM,0
09/18/2018 01:25 AM,0
09/18/2018 01:30 AM,0
09/18/2018 01:35 AM,0
09/18/2018 01:40 AM,0
09/18/2018 01:45 AM,0
09/18/2018 01:50 AM,0
09/18/2018 01:55 AM,0
09/18/2018 02:00 AM,0
09/18/2018 02:05 AM,0
09/18/2018 02:10 AM,0
09/18/2018 02:15 AM,0
09/18/2018 02:20 AM,0
09/18/2018 02:25 AM,0
09/18/2018 02:30 AM,0
09/18/2018 02:35 AM,0
09/18/2018 02:40 AM,0
09/18/2018 02:45 AM,0
09/18/2018 02:50 AM,0
09/18/2018 02:55 AM,0
09/18/2018 03:00 AM,0
09/18/2018 03:05 AM,0
09/18/2018 03:10 AM,0
09/18/2018 03:15 AM,0
09/18/2018 03:20 AM,0
09/18/2018 03:25 AM,0
09/18/2018 03:30 AM,0
09/18/2018 03:35 AM,0
09/18/2018 03:40 AM,0
09/18/2018 03:45 AM,0
09/18/2018 03:50 AM,0
09/18/2018 03:55 AM,0
09/18/2018 04:00 AM,0
09/18/2018 04:05 AM,0
09/18/2018 04:10 AM,0
09/18/2018 04:15 AM,0
09/18/2018 04:20 AM,0
09/18/2018 04:25 AM,0
09/18/2018 04:30 AM,0
09/18/2018 04:35 AM,0
09/18/2018 04:40 AM,0
09/18/2018 04:45 AM,0
09/18/2018 04:50 AM,0
09/18/2018 04:55 AM,0
09/18/2018 05:00 AM,0
09/18/2018 05:05 AM,0
09/18/2018 05:10 AM,0
09/18/2018 05:15 AM,0
09/18/2018 05:20 AM,0
09/18/2018 05:25 AM,0
09/18/2018 05:30 AM,0
09/18/2018 05:35 AM,0
09/18/2018 05:40 AM,0
09/18/2018 05:45 AM,0
09/18/2018 05:50 AM,0
09/18/2018 05:55 AM,0
09/18/2018 06:00 AM,0
